danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.895,0.71,2,-5.716,1,0.296,0.00193,1.71e-06,0.0884,0.462,80.47,audio_features,4JJcP0Rv9AgyPD6ZGaC8EE,spotify:track:4JJcP0Rv9AgyPD6ZGaC8EE,https://api.spotify.com/v1/tracks/4JJcP0Rv9AgyPD6ZGaC8EE,https://api.spotify.com/v1/audio-analysis/4JJcP0Rv9AgyPD6ZGaC8EE,224143,4
0.888,0.408,8,-10.162,0,0.487,0.164,0.0,0.0912,0.742,77.029,audio_features,5jc4Qcs98R4ZDku8ictuE3,spotify:track:5jc4Qcs98R4ZDku8ictuE3,https://api.spotify.com/v1/tracks/5jc4Qcs98R4ZDku8ictuE3,https://api.spotify.com/v1/audio-analysis/5jc4Qcs98R4ZDku8ictuE3,176160,4
0.809,0.617,2,-5.311,1,0.159,0.302,0.0,0.105,0.755,82.526,audio_features,2L0quvx4LOVp3KiSJBZc0V,spotify:track:2L0quvx4LOVp3KiSJBZc0V,https://api.spotify.com/v1/tracks/2L0quvx4LOVp3KiSJBZc0V,https://api.spotify.com/v1/audio-analysis/2L0quvx4LOVp3KiSJBZc0V,174545,4
0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,audio_features,7eX3um6NpOQKWJMGCi97XD,spotify:track:7eX3um6NpOQKWJMGCi97XD,https://api.spotify.com/v1/tracks/7eX3um6NpOQKWJMGCi97XD,https://api.spotify.com/v1/audio-analysis/7eX3um6NpOQKWJMGCi97XD,192804,4
0.794,0.649,1,-4.294,1,0.348,0.0584,0.0,0.314,0.611,144.343,audio_features,4RQvgOmRgrrfrkCqAvy9TE,spotify:track:4RQvgOmRgrrfrkCqAvy9TE,https://api.spotify.com/v1/tracks/4RQvgOmRgrrfrkCqAvy9TE,https://api.spotify.com/v1/audio-analysis/4RQvgOmRgrrfrkCqAvy9TE,121148,4
0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905,audio_features,7HsjuVBM93Z2RoxjpWLgTT,spotify:track:7HsjuVBM93Z2RoxjpWLgTT,https://api.spotify.com/v1/tracks/7HsjuVBM93Z2RoxjpWLgTT,https://api.spotify.com/v1/audio-analysis/7HsjuVBM93Z2RoxjpWLgTT,190459,3
0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,audio_features,3LVcKphzONOdQ2EATazlZq,spotify:track:3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/tracks/3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/audio-analysis/3LVcKphzONOdQ2EATazlZq,156895,4
0.93,0.467,8,-8.449,1,0.116,0.00906,0.0062,0.131,0.169,139.972,audio_features,7MC00oCO5s39O43WdUgwfA,spotify:track:7MC00oCO5s39O43WdUgwfA,https://api.spotify.com/v1/tracks/7MC00oCO5s39O43WdUgwfA,https://api.spotify.com/v1/audio-analysis/7MC00oCO5s39O43WdUgwfA,164633,4
0.882,0.839,4,-3.193,1,0.082,0.156,0.0,0.132,0.71,117.032,audio_features,7zEz7q43xjzbRSUar4yH3m,spotify:track:7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/tracks/7zEz7q43xjzbRSUar4yH3m,https://api.spotify.com/v1/audio-analysis/7zEz7q43xjzbRSUar4yH3m,170653,4
0.597,0.617,8,-7.482,0,0.282,0.463,0.0,0.66,0.889,97.923,audio_features,1j3SdMJfeRJXycCp50boYE,spotify:track:1j3SdMJfeRJXycCp50boYE,https://api.spotify.com/v1/tracks/1j3SdMJfeRJXycCp50boYE,https://api.spotify.com/v1/audio-analysis/1j3SdMJfeRJXycCp50boYE,275520,4
0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,audio_features,7uZqvqXzzYMKrexKxdcGmd,spotify:track:7uZqvqXzzYMKrexKxdcGmd,https://api.spotify.com/v1/tracks/7uZqvqXzzYMKrexKxdcGmd,https://api.spotify.com/v1/audio-analysis/7uZqvqXzzYMKrexKxdcGmd,242600,4
0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,audio_features,53tv6ZbyeAwfAUwFaxYbfO,spotify:track:53tv6ZbyeAwfAUwFaxYbfO,https://api.spotify.com/v1/tracks/53tv6ZbyeAwfAUwFaxYbfO,https://api.spotify.com/v1/audio-analysis/53tv6ZbyeAwfAUwFaxYbfO,146845,4
0.69,0.514,8,-11.81,0,0.328,0.0975,0.497,0.346,0.307,72.791,audio_features,1xqRKo0SDFDO5Jy8yEVD0X,spotify:track:1xqRKo0SDFDO5Jy8yEVD0X,https://api.spotify.com/v1/tracks/1xqRKo0SDFDO5Jy8yEVD0X,https://api.spotify.com/v1/audio-analysis/1xqRKo0SDFDO5Jy8yEVD0X,191209,4
0.913,0.573,11,-9.05,1,0.379,0.0202,0.0,0.236,0.626,145.011,audio_features,2Kr11rtij0QQAaX6T5e4WB,spotify:track:2Kr11rtij0QQAaX6T5e4WB,https://api.spotify.com/v1/tracks/2Kr11rtij0QQAaX6T5e4WB,https://api.spotify.com/v1/audio-analysis/2Kr11rtij0QQAaX6T5e4WB,162802,4
0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,audio_features,4FRW5Nza1Ym91BGV4nFWXI,spotify:track:4FRW5Nza1Ym91BGV4nFWXI,https://api.spotify.com/v1/tracks/4FRW5Nza1Ym91BGV4nFWXI,https://api.spotify.com/v1/audio-analysis/4FRW5Nza1Ym91BGV4nFWXI,383037,4
0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,audio_features,2vl0D1b0M6UHlD1Fjh5j1m,spotify:track:2vl0D1b0M6UHlD1Fjh5j1m,https://api.spotify.com/v1/tracks/2vl0D1b0M6UHlD1Fjh5j1m,https://api.spotify.com/v1/audio-analysis/2vl0D1b0M6UHlD1Fjh5j1m,165161,4
0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,audio_features,5hChuUMe5iHfjkXgzj1D4b,spotify:track:5hChuUMe5iHfjkXgzj1D4b,https://api.spotify.com/v1/tracks/5hChuUMe5iHfjkXgzj1D4b,https://api.spotify.com/v1/audio-analysis/5hChuUMe5iHfjkXgzj1D4b,199706,5
0.728,0.623,2,-8.066,1,0.305,0.0391,0.0,0.214,0.805,145.973,audio_features,2xlOJSbScxrHHOmlNmILpD,spotify:track:2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/tracks/2xlOJSbScxrHHOmlNmILpD,https://api.spotify.com/v1/audio-analysis/2xlOJSbScxrHHOmlNmILpD,171781,4
0.613,0.61,5,-8.633,0,0.246,0.211,0.000361,0.152,0.433,160.004,audio_features,45kgqMRkC29qjBlzeaJcad,spotify:track:45kgqMRkC29qjBlzeaJcad,https://api.spotify.com/v1/tracks/45kgqMRkC29qjBlzeaJcad,https://api.spotify.com/v1/audio-analysis/45kgqMRkC29qjBlzeaJcad,252021,4
0.934,0.873,1,-4.707,1,0.309,0.00488,0.0,0.0832,0.721,139.997,audio_features,3jRHehB5ulTMKfK5WaqDqc,spotify:track:3jRHehB5ulTMKfK5WaqDqc,https://api.spotify.com/v1/tracks/3jRHehB5ulTMKfK5WaqDqc,https://api.spotify.com/v1/audio-analysis/3jRHehB5ulTMKfK5WaqDqc,155090,4
0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,audio_features,43BlKpJcSrC9AsJ3F1DKg9,spotify:track:43BlKpJcSrC9AsJ3F1DKg9,https://api.spotify.com/v1/tracks/43BlKpJcSrC9AsJ3F1DKg9,https://api.spotify.com/v1/audio-analysis/43BlKpJcSrC9AsJ3F1DKg9,172185,4
0.774,0.412,1,-8.619,1,0.378,0.026,0.0,0.088,0.38,139.943,audio_features,5byWPNSh2hi0ULmDxBgLyV,spotify:track:5byWPNSh2hi0ULmDxBgLyV,https://api.spotify.com/v1/tracks/5byWPNSh2hi0ULmDxBgLyV,https://api.spotify.com/v1/audio-analysis/5byWPNSh2hi0ULmDxBgLyV,116760,4
0.814,0.659,2,-4.475,1,0.0811,0.00161,0.0254,0.499,0.13,88.521,audio_features,2YMCSqTmBTtcYA8dyUCvbT,spotify:track:2YMCSqTmBTtcYA8dyUCvbT,https://api.spotify.com/v1/tracks/2YMCSqTmBTtcYA8dyUCvbT,https://api.spotify.com/v1/audio-analysis/2YMCSqTmBTtcYA8dyUCvbT,173400,4
0.732,0.864,3,-5.94,0,0.0378,0.161,1.34e-05,0.367,0.568,118.032,audio_features,7ltLi7CG003USSGYsSba9s,spotify:track:7ltLi7CG003USSGYsSba9s,https://api.spotify.com/v1/tracks/7ltLi7CG003USSGYsSba9s,https://api.spotify.com/v1/audio-analysis/7ltLi7CG003USSGYsSba9s,173743,4
0.737,0.615,8,-7.971,1,0.0682,0.0516,0.00219,0.0954,0.717,109.992,audio_features,5i5zn4un7FhVeNYiGNnLDA,spotify:track:5i5zn4un7FhVeNYiGNnLDA,https://api.spotify.com/v1/tracks/5i5zn4un7FhVeNYiGNnLDA,https://api.spotify.com/v1/audio-analysis/5i5zn4un7FhVeNYiGNnLDA,170087,4
0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,audio_features,7arsXR8AtExnOFN3v3HiJI,spotify:track:7arsXR8AtExnOFN3v3HiJI,https://api.spotify.com/v1/tracks/7arsXR8AtExnOFN3v3HiJI,https://api.spotify.com/v1/audio-analysis/7arsXR8AtExnOFN3v3HiJI,168601,4
0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,audio_features,1t0Jmqg1pKVBbxjQFZebeR,spotify:track:1t0Jmqg1pKVBbxjQFZebeR,https://api.spotify.com/v1/tracks/1t0Jmqg1pKVBbxjQFZebeR,https://api.spotify.com/v1/audio-analysis/1t0Jmqg1pKVBbxjQFZebeR,285375,4
0.744,0.816,11,-3.933,1,0.0372,0.144,8.51e-06,0.0902,0.748,120.062,audio_features,4sofJiicQwKsRo3S1vpt39,spotify:track:4sofJiicQwKsRo3S1vpt39,https://api.spotify.com/v1/tracks/4sofJiicQwKsRo3S1vpt39,https://api.spotify.com/v1/audio-analysis/4sofJiicQwKsRo3S1vpt39,144000,4
0.739,0.845,5,-5.93,0,0.0397,0.00155,0.0107,0.775,0.839,121.997,audio_features,12yj178KaJo8PrddT0StaL,spotify:track:12yj178KaJo8PrddT0StaL,https://api.spotify.com/v1/tracks/12yj178KaJo8PrddT0StaL,https://api.spotify.com/v1/audio-analysis/12yj178KaJo8PrddT0StaL,147541,4
0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,audio_features,0siYMEsGrzzzlWLXK5zJfS,spotify:track:0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/audio-analysis/0siYMEsGrzzzlWLXK5zJfS,178088,4
0.756,0.892,5,-4.361,1,0.0399,0.0671,0.000139,0.0798,0.362,124.05,audio_features,7IhWJM8cN04zRQ2PNM91xc,spotify:track:7IhWJM8cN04zRQ2PNM91xc,https://api.spotify.com/v1/tracks/7IhWJM8cN04zRQ2PNM91xc,https://api.spotify.com/v1/audio-analysis/7IhWJM8cN04zRQ2PNM91xc,178011,4
0.725,0.794,7,-2.421,0,0.0699,0.305,0.0,0.106,0.754,123.964,audio_features,54zJ1SxDe0CQhWRij7E0no,spotify:track:54zJ1SxDe0CQhWRij7E0no,https://api.spotify.com/v1/tracks/54zJ1SxDe0CQhWRij7E0no,https://api.spotify.com/v1/audio-analysis/54zJ1SxDe0CQhWRij7E0no,214560,4
0.684,0.699,4,-6.086,0,0.0479,0.298,0.557,0.0762,0.0938,122.955,audio_features,5kNv1Du0DqYgKkFgXiBRu3,spotify:track:5kNv1Du0DqYgKkFgXiBRu3,https://api.spotify.com/v1/tracks/5kNv1Du0DqYgKkFgXiBRu3,https://api.spotify.com/v1/audio-analysis/5kNv1Du0DqYgKkFgXiBRu3,257734,4
0.838,0.711,0,-5.487,1,0.0855,0.0251,0.769,0.0961,0.291,123.985,audio_features,5OJbBrGPY4scEGwMysuyLb,spotify:track:5OJbBrGPY4scEGwMysuyLb,https://api.spotify.com/v1/tracks/5OJbBrGPY4scEGwMysuyLb,https://api.spotify.com/v1/audio-analysis/5OJbBrGPY4scEGwMysuyLb,147976,4
0.761,0.821,8,-5.238,1,0.202,0.185,0.0,0.0692,0.388,108.13,audio_features,3HqQpSTLHJRKDhulVacRFb,spotify:track:3HqQpSTLHJRKDhulVacRFb,https://api.spotify.com/v1/tracks/3HqQpSTLHJRKDhulVacRFb,https://api.spotify.com/v1/audio-analysis/3HqQpSTLHJRKDhulVacRFb,125879,4
0.735,0.949,9,-3.734,1,0.084,0.00212,0.561,0.347,0.557,125.03,audio_features,2ZDssPiWL5pxRB03Ll9WWy,spotify:track:2ZDssPiWL5pxRB03Ll9WWy,https://api.spotify.com/v1/tracks/2ZDssPiWL5pxRB03Ll9WWy,https://api.spotify.com/v1/audio-analysis/2ZDssPiWL5pxRB03Ll9WWy,176720,4
0.555,0.728,2,-3.54,0,0.0644,0.024,2.35e-06,0.169,0.723,63.458,audio_features,4YMApzzqCO31TPxPvgdHhh,spotify:track:4YMApzzqCO31TPxPvgdHhh,https://api.spotify.com/v1/tracks/4YMApzzqCO31TPxPvgdHhh,https://api.spotify.com/v1/audio-analysis/4YMApzzqCO31TPxPvgdHhh,150262,4
0.697,0.701,2,-7.426,1,0.142,0.393,0.0208,0.28,0.41,117.986,audio_features,4k6Emp6KJ4GNRyf6wUKODl,spotify:track:4k6Emp6KJ4GNRyf6wUKODl,https://api.spotify.com/v1/tracks/4k6Emp6KJ4GNRyf6wUKODl,https://api.spotify.com/v1/audio-analysis/4k6Emp6KJ4GNRyf6wUKODl,254280,4
0.694,0.887,0,-8.503,1,0.0759,0.0209,0.826,0.084,0.856,120.04,audio_features,52t3lx38kiruAIGY2gISfc,spotify:track:52t3lx38kiruAIGY2gISfc,https://api.spotify.com/v1/tracks/52t3lx38kiruAIGY2gISfc,https://api.spotify.com/v1/audio-analysis/52t3lx38kiruAIGY2gISfc,219848,4
0.813,0.668,8,-6.834,1,0.096,0.00673,0.0912,0.362,0.495,124.01,audio_features,1Gz2E1chOzRyhFXHJYWw8y,spotify:track:1Gz2E1chOzRyhFXHJYWw8y,https://api.spotify.com/v1/tracks/1Gz2E1chOzRyhFXHJYWw8y,https://api.spotify.com/v1/audio-analysis/1Gz2E1chOzRyhFXHJYWw8y,220581,4
0.72,0.858,0,-5.657,1,0.0314,0.000307,0.692,0.0932,0.565,124.001,audio_features,3hbi5zXAgQt0Z9V5JSOnCe,spotify:track:3hbi5zXAgQt0Z9V5JSOnCe,https://api.spotify.com/v1/tracks/3hbi5zXAgQt0Z9V5JSOnCe,https://api.spotify.com/v1/audio-analysis/3hbi5zXAgQt0Z9V5JSOnCe,184839,4
0.752,0.792,1,-5.281,0,0.0427,0.00713,3.28e-06,0.158,0.785,118.023,audio_features,3JhTqa080FiJORsvJ2elUy,spotify:track:3JhTqa080FiJORsvJ2elUy,https://api.spotify.com/v1/tracks/3JhTqa080FiJORsvJ2elUy,https://api.spotify.com/v1/audio-analysis/3JhTqa080FiJORsvJ2elUy,200016,4
0.52,0.907,1,-3.614,1,0.3,0.00373,5.28e-06,0.0906,0.219,132.046,audio_features,7AxA87dIJ1FF4l1BQ98ZCZ,spotify:track:7AxA87dIJ1FF4l1BQ98ZCZ,https://api.spotify.com/v1/tracks/7AxA87dIJ1FF4l1BQ98ZCZ,https://api.spotify.com/v1/audio-analysis/7AxA87dIJ1FF4l1BQ98ZCZ,141171,4
0.689,0.612,6,-6.014,1,0.0387,0.228,7.77e-06,0.368,0.461,122.076,audio_features,7HXBG0W8gFJwHUh5mVF9tf,spotify:track:7HXBG0W8gFJwHUh5mVF9tf,https://api.spotify.com/v1/tracks/7HXBG0W8gFJwHUh5mVF9tf,https://api.spotify.com/v1/audio-analysis/7HXBG0W8gFJwHUh5mVF9tf,193018,4
0.866,0.699,7,-5.525,0,0.0408,0.129,0.00089,0.264,0.663,119.999,audio_features,0IDU2CjK6ayag6xjarO3kh,spotify:track:0IDU2CjK6ayag6xjarO3kh,https://api.spotify.com/v1/tracks/0IDU2CjK6ayag6xjarO3kh,https://api.spotify.com/v1/audio-analysis/0IDU2CjK6ayag6xjarO3kh,198040,4
0.528,0.732,2,-9.492,1,0.0504,0.0319,0.868,0.109,0.0324,199.978,audio_features,3evAUkYDPeLX5kn0LbvGz4,spotify:track:3evAUkYDPeLX5kn0LbvGz4,https://api.spotify.com/v1/tracks/3evAUkYDPeLX5kn0LbvGz4,https://api.spotify.com/v1/audio-analysis/3evAUkYDPeLX5kn0LbvGz4,292525,4
0.772,0.811,5,-5.764,1,0.0402,0.0516,0.00354,0.442,0.271,122.012,audio_features,1RN6ECX6SLW9216rxg3DYG,spotify:track:1RN6ECX6SLW9216rxg3DYG,https://api.spotify.com/v1/tracks/1RN6ECX6SLW9216rxg3DYG,https://api.spotify.com/v1/audio-analysis/1RN6ECX6SLW9216rxg3DYG,180984,4
0.586,0.715,11,-5.962,0,0.159,0.013,1.15e-06,0.54,0.59,120.971,audio_features,236irGwQHCBQnRJs2zgoib,spotify:track:236irGwQHCBQnRJs2zgoib,https://api.spotify.com/v1/tracks/236irGwQHCBQnRJs2zgoib,https://api.spotify.com/v1/audio-analysis/236irGwQHCBQnRJs2zgoib,180620,4
0.771,0.553,11,-8.741,0,0.121,0.0166,3.78e-05,0.145,0.484,115.002,audio_features,2m3RjRXib3un5AEh08k8Fe,spotify:track:2m3RjRXib3un5AEh08k8Fe,https://api.spotify.com/v1/tracks/2m3RjRXib3un5AEh08k8Fe,https://api.spotify.com/v1/audio-analysis/2m3RjRXib3un5AEh08k8Fe,177725,4
0.671,0.855,7,-4.254,0,0.0375,0.00437,0.0,0.131,0.329,117.98,audio_features,0gNXY64y1CKoNsIo96WuLn,spotify:track:0gNXY64y1CKoNsIo96WuLn,https://api.spotify.com/v1/tracks/0gNXY64y1CKoNsIo96WuLn,https://api.spotify.com/v1/audio-analysis/0gNXY64y1CKoNsIo96WuLn,187029,4
0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,audio_features,4ga4WvRNhMsIL38pkBbnIN,spotify:track:4ga4WvRNhMsIL38pkBbnIN,https://api.spotify.com/v1/tracks/4ga4WvRNhMsIL38pkBbnIN,https://api.spotify.com/v1/audio-analysis/4ga4WvRNhMsIL38pkBbnIN,144391,4
0.574,0.955,10,-4.929,0,0.0385,0.00893,0.016,0.23,0.148,120.037,audio_features,2cGnOx17iac6m7R5YDUZac,spotify:track:2cGnOx17iac6m7R5YDUZac,https://api.spotify.com/v1/tracks/2cGnOx17iac6m7R5YDUZac,https://api.spotify.com/v1/audio-analysis/2cGnOx17iac6m7R5YDUZac,199000,4
0.686,0.669,7,-6.778,1,0.303,0.256,0.153,0.125,0.308,125.073,audio_features,4KFFv2gYbZyltjKZ5hthIs,spotify:track:4KFFv2gYbZyltjKZ5hthIs,https://api.spotify.com/v1/tracks/4KFFv2gYbZyltjKZ5hthIs,https://api.spotify.com/v1/audio-analysis/4KFFv2gYbZyltjKZ5hthIs,188295,4
0.767,0.67,2,-9.153,1,0.045,0.0243,0.828,0.117,0.434,126.013,audio_features,4vgP9RNzsXEUcW7Ws50VrI,spotify:track:4vgP9RNzsXEUcW7Ws50VrI,https://api.spotify.com/v1/tracks/4vgP9RNzsXEUcW7Ws50VrI,https://api.spotify.com/v1/audio-analysis/4vgP9RNzsXEUcW7Ws50VrI,201905,4
0.75,0.692,0,-9.068,0,0.0429,0.38,0.0006,0.14,0.701,95.043,audio_features,0HWJbGrwVbmXWelYMDJtid,spotify:track:0HWJbGrwVbmXWelYMDJtid,https://api.spotify.com/v1/tracks/0HWJbGrwVbmXWelYMDJtid,https://api.spotify.com/v1/audio-analysis/0HWJbGrwVbmXWelYMDJtid,172039,4
0.779,0.845,7,-3.446,1,0.0356,0.0659,1.16e-06,0.0641,0.615,111.995,audio_features,78oZ26xvmtCfarveRXs3dq,spotify:track:78oZ26xvmtCfarveRXs3dq,https://api.spotify.com/v1/tracks/78oZ26xvmtCfarveRXs3dq,https://api.spotify.com/v1/audio-analysis/78oZ26xvmtCfarveRXs3dq,156781,4
0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052,audio_features,3zPfyVThoCzQ6IB5CSGDTz,spotify:track:3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/tracks/3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/audio-analysis/3zPfyVThoCzQ6IB5CSGDTz,213547,4
0.757,0.794,9,-5.82,1,0.135,0.0497,0.00946,0.121,0.453,126.036,audio_features,2RQYvKXf2WG4bqN6hPRNq6,spotify:track:2RQYvKXf2WG4bqN6hPRNq6,https://api.spotify.com/v1/tracks/2RQYvKXf2WG4bqN6hPRNq6,https://api.spotify.com/v1/audio-analysis/2RQYvKXf2WG4bqN6hPRNq6,161905,4
0.615,0.938,7,-6.361,0,0.058,0.11,0.871,0.138,0.321,122.962,audio_features,6uTxQDrjjKwyugx6ggjTmA,spotify:track:6uTxQDrjjKwyugx6ggjTmA,https://api.spotify.com/v1/tracks/6uTxQDrjjKwyugx6ggjTmA,https://api.spotify.com/v1/audio-analysis/6uTxQDrjjKwyugx6ggjTmA,208308,4
0.509,0.953,11,-4.954,0,0.0414,0.0159,3.3e-05,0.28,0.406,125.015,audio_features,4FEcEwbE2vsqhxbTPtiNTL,spotify:track:4FEcEwbE2vsqhxbTPtiNTL,https://api.spotify.com/v1/tracks/4FEcEwbE2vsqhxbTPtiNTL,https://api.spotify.com/v1/audio-analysis/4FEcEwbE2vsqhxbTPtiNTL,180000,4
0.721,0.768,3,-4.371,1,0.0685,0.21,0.00843,0.262,0.468,124.076,audio_features,2dyrLrVopYKGc3H9oOYSmZ,spotify:track:2dyrLrVopYKGc3H9oOYSmZ,https://api.spotify.com/v1/tracks/2dyrLrVopYKGc3H9oOYSmZ,https://api.spotify.com/v1/audio-analysis/2dyrLrVopYKGc3H9oOYSmZ,179032,4
0.641,0.895,1,-3.76,0,0.168,0.0256,0.000299,0.292,0.397,125.031,audio_features,5RQmbhnkrt6llPrxqRsym4,spotify:track:5RQmbhnkrt6llPrxqRsym4,https://api.spotify.com/v1/tracks/5RQmbhnkrt6llPrxqRsym4,https://api.spotify.com/v1/audio-analysis/5RQmbhnkrt6llPrxqRsym4,186480,4
0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,audio_features,1RSBK5VWdjPjHEmRhAkS4Q,spotify:track:1RSBK5VWdjPjHEmRhAkS4Q,https://api.spotify.com/v1/tracks/1RSBK5VWdjPjHEmRhAkS4Q,https://api.spotify.com/v1/audio-analysis/1RSBK5VWdjPjHEmRhAkS4Q,160871,4
0.544,0.916,1,-4.732,1,0.0314,0.126,0.798,0.213,0.422,124.984,audio_features,0NMhB5jf4SJhzqnx6pBHNh,spotify:track:0NMhB5jf4SJhzqnx6pBHNh,https://api.spotify.com/v1/tracks/0NMhB5jf4SJhzqnx6pBHNh,https://api.spotify.com/v1/audio-analysis/0NMhB5jf4SJhzqnx6pBHNh,174720,4
0.708,0.888,5,-4.081,0,0.0308,0.00569,0.151,0.124,0.807,124.017,audio_features,5cBHDVijSYGOpgnSx7rBuw,spotify:track:5cBHDVijSYGOpgnSx7rBuw,https://api.spotify.com/v1/tracks/5cBHDVijSYGOpgnSx7rBuw,https://api.spotify.com/v1/audio-analysis/5cBHDVijSYGOpgnSx7rBuw,187815,4
0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,audio_features,46lyJh9GYmWsHez3EsvmAx,spotify:track:46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/tracks/46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/audio-analysis/46lyJh9GYmWsHez3EsvmAx,182000,4
0.846,0.637,9,-7.388,0,0.037,0.0219,0.000826,0.0636,0.557,120.997,audio_features,2VveodsDiyIi3zcYMDgRx1,spotify:track:2VveodsDiyIi3zcYMDgRx1,https://api.spotify.com/v1/tracks/2VveodsDiyIi3zcYMDgRx1,https://api.spotify.com/v1/audio-analysis/2VveodsDiyIi3zcYMDgRx1,218294,4
0.741,0.914,5,-5.589,1,0.133,0.0247,0.0195,0.22,0.15,124.984,audio_features,1LsoAswipJvPzdcSnoQ46C,spotify:track:1LsoAswipJvPzdcSnoQ46C,https://api.spotify.com/v1/tracks/1LsoAswipJvPzdcSnoQ46C,https://api.spotify.com/v1/audio-analysis/1LsoAswipJvPzdcSnoQ46C,154905,4
0.74,0.83,4,-5.523,0,0.129,0.0548,0.00931,0.0746,0.714,124.023,audio_features,1rKOURI3kDZFITMZcgqDvO,spotify:track:1rKOURI3kDZFITMZcgqDvO,https://api.spotify.com/v1/tracks/1rKOURI3kDZFITMZcgqDvO,https://api.spotify.com/v1/audio-analysis/1rKOURI3kDZFITMZcgqDvO,174252,4
0.582,0.863,5,-4.067,1,0.0356,0.0334,1.42e-05,0.371,0.333,112.073,audio_features,273n4aGEPcL1HrcdhpGGul,spotify:track:273n4aGEPcL1HrcdhpGGul,https://api.spotify.com/v1/tracks/273n4aGEPcL1HrcdhpGGul,https://api.spotify.com/v1/audio-analysis/273n4aGEPcL1HrcdhpGGul,199018,4
0.66,0.703,1,-9.791,1,0.0375,0.00132,0.000327,0.0833,0.229,123.939,audio_features,6uJdKvwRPpq35xuJlKyQMJ,spotify:track:6uJdKvwRPpq35xuJlKyQMJ,https://api.spotify.com/v1/tracks/6uJdKvwRPpq35xuJlKyQMJ,https://api.spotify.com/v1/audio-analysis/6uJdKvwRPpq35xuJlKyQMJ,190991,4
0.722,0.784,5,-4.662,0,0.0819,0.00668,5.31e-06,0.467,0.768,119.988,audio_features,5bZlKUqFIf0uM3MW03bhlG,spotify:track:5bZlKUqFIf0uM3MW03bhlG,https://api.spotify.com/v1/tracks/5bZlKUqFIf0uM3MW03bhlG,https://api.spotify.com/v1/audio-analysis/5bZlKUqFIf0uM3MW03bhlG,196183,4
0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904,audio_features,0Cnb8XdGDMHAmIRBUJMkIS,spotify:track:0Cnb8XdGDMHAmIRBUJMkIS,https://api.spotify.com/v1/tracks/0Cnb8XdGDMHAmIRBUJMkIS,https://api.spotify.com/v1/audio-analysis/0Cnb8XdGDMHAmIRBUJMkIS,136996,4
0.683,0.834,11,-6.086,0,0.0421,0.02,0.341,0.1,0.595,123.997,audio_features,0gnPONZvU8go7Cze5A9HoJ,spotify:track:0gnPONZvU8go7Cze5A9HoJ,https://api.spotify.com/v1/tracks/0gnPONZvU8go7Cze5A9HoJ,https://api.spotify.com/v1/audio-analysis/0gnPONZvU8go7Cze5A9HoJ,226452,4
0.651,0.542,1,-7.345,0,0.0292,0.311,0.0,0.0812,0.581,122.03,audio_features,4x0yfBUpGWpovUxJqj20p0,spotify:track:4x0yfBUpGWpovUxJqj20p0,https://api.spotify.com/v1/tracks/4x0yfBUpGWpovUxJqj20p0,https://api.spotify.com/v1/audio-analysis/4x0yfBUpGWpovUxJqj20p0,187278,4
